title,author,source,year,abstract,has_data,raw_answer
无锡市滨湖区2009年职业健康检查结果分析,张文; 王昌松,"0
source       期刊
source    职业与健康
Name: 136, dtype: str",,"目的了解无锡市滨湖区职业人群的健康状况,确定职业卫生工作防治的重点。方法收集整理2009年本区在岗职业人群的体检结果,并对其进行分析。结果滨湖区职业危害主要因素是噪声、粉尘、苯系物及其他化学物,主要集中在铸造、冶金、机械、化工等行业,主要表现为听力、心血管系统、泌尿系统及血液系统的损害,最严重的是粉尘导致肺部的病变(发现疑似尘肺5例,占接尘人员的5.75%)。结论滨湖区的职业危害以铸造、冶金、机械行业的噪声和粉尘为主,噪声和粉尘应成为职业卫生工作的防治重点。",False,否
矿山主井风流净化及风量控制技术研究,方向,"0
source      期刊
source    采矿技术
Name: 137, dtype: str",,"阐述了安庆铜矿主井破碎硐室的粉尘以及矿石运输时的扬尘对主井风流污染的问题。通过分析,在破碎硐室采用湿式除尘系统来密闭净化除尘,达到了净化主井风流,改善井下空气质量的目的,为井下生产创造了良好的作业环境。",False,否
基于层次聚类法和主成分分析法的铜陵市大气降尘污染元素来源解析研究,李湘凌; 周涛发; 殷汉琴; 张鑫; 袁峰; 范裕; 陈永宁; 陈兴仁; 陈富荣; 贾十军,"0
source      期刊
source    地质论评
Name: 138, dtype: str",,"本文采用层次聚类法和主成分分析法对有色金属矿山城市-铜陵市的大气降尘中污染元素,主要是重金属元素的来源进行了识别,并分析了各来源所占的比例。结果显示,铜陵市大气降尘中污染物主要来源于冶金和采矿,其次为燃煤、交通和土壤扬尘等,其贡献率分别为冶金源+采矿源43.29%,燃煤源32.23%,交通源和土壤源10.53%,其他源13.94%。因此,优先控制冶金尘、采矿尘和燃煤尘,可以有效降低铜陵市大气降尘中污染元素的含量。",False,否
无锡市锡山区铸造行业的粉尘危害及防治对策,熊俊杰,"0
source           期刊
source    职业卫生与应急救援
Name: 139, dtype: str",,"目的掌握锡山区铸造行业粉尘危害现状,提出有效的防护措施,保护劳动者健康。方法采取抽样调查,汇总资料,现场卫生学调查,查阅相关文献等。结果大部分铸造车间粉尘浓度数值较高,合格率较低;现有资料表明尘肺病的发病率依然较高,当前尘肺病的防治形势依然严峻。结论对铸造行业接触粉尘的作业人员要采取有效措施,加强尘肺病防治工作。",False,否
无锡市2008年电子行业职业健康检查结果,王红其; 王心如,"0
source       期刊
source    职业与健康
Name: 140, dtype: str",,"目的了解无锡市电子行业职业危害现状,掌握接触职业性有害因素工人的健康状况,为保护劳动者、预防职业病提供依据。方法按照标准对无锡市电子行业28家企业接触职业性有害因素的工人进行全面体检,经统计分析,计算体检率、构成比、异常率。结果同时接触氟化物及其他职业病危害因素的工人人数最多,占总接害人数的54.75%。接触各类职业病危害因素的工人体检结果均有一定比例的指标异常。结论无锡市电子行业存在明显的职业病危害,建议加强职业病防治法宣传教育,提高工人自我保护意识,定期进行健康检查,改善生产环境和作业条件。",False,否
无锡市2008年作业场所职业病危害因素检测结果分析,洪霞; 王红其; 张金龙; 秦宏,"0
source          期刊
source    中国工业医学杂志
Name: 141, dtype: str",,"为了解无锡市2008年各企业的职业卫生现状,进一步控制本市职业病危害因素,对本市各企业职业病危害检测结果进行统计学分析。结果发现,大企业检测合格率明显高于中、小企业,大企业的粉尘、化学因素、物理因素的合格率比中、小企业的合格率高,小企业的合格率最低。而各类型企业的高毒物品合格率基本相同。",False,否
马钢新区综合原料厂职业病危害控制效果评价,胡湘斌; 汪俊,"0
source      期刊
source    现代矿业
Name: 142, dtype: str",,"对综合原料厂职业病危害控制进行效果评价,明确了该厂生产过程中的主要职业病危害及其对劳动者的健康影响因素,为职业病防治的日常管理提供了科学依据。",False,否
宁波市粉尘作业专项整治效果分析,肖国兵; 蔡建忆,"0
source          期刊
source    中国工业医学杂志
Name: 143, dtype: str",,"2005～2007年底我市已申报粉尘危害的所有用人单位累计1 280家,收集检测、健康检查和行政处罚等资料。通过整治,可见生产条件得到改善,在岗体检率从2005年的65.44%逐步上升到2007年的70.24%。上岗、离岗体检率有所提高。",False,否
黄石市某水泥作业工人职业病危害调查分析,张红娣; 熊昊; 吴兰香; 孙强国,"0
source        期刊
source    时珍国医国药
Name: 144, dtype: str",,,False,否
无锡地区变应性鼻炎常见变应原调查,郑晓彬; 肖大江; 朱国臣,"0
source      期刊
source    交通医学
Name: 145, dtype: str",,"目的:调查无锡地区变应性鼻炎主要的变应原及其分布情况,为制订防治方案提供科学依据。方法:采用20种标准化变应原对251例变应性鼻炎患者进行皮肤点刺试验,并按未成年组、成年组;男性组、女性组分组,比较各组在变应原阳性率分布上的差异。结果:变应原皮肤试验阳性率前三位分别为粉尘螨(79.0%)、户尘螨(78.2%)、蟑螂(39.1%);变应原未成年组吸入性以尘螨为主,食入性以草莓为主;成人组吸入性以尘螨为主,食入性以海蟹为主;男性吸入性以尘螨为主,食入性以海蟹为主;女性吸入性以尘螨为主,食入性以海蟹为主。结论:尘螨及蟑螂是无锡地区最主要的变应原。",False,否
无锡蔚尔捷印染机械有限公司 坚持不断创新 深受顾客好评,郁航,"0
source      期刊
source    江苏纺织
Name: 146, dtype: str",,"<正>无锡蔚尔捷印染机械有限公司,坐落在长江三角洲的江苏省无锡市。最近记者访问了蔚尔捷印染机械有限公司总经理王建清。据悉,蔚尔捷最近效益良好,特别是曾获得专利布面吸尘装置",False,否
铜陵市大气降尘中铜元素的污染特征,殷汉琴; 周涛发; 张鑫; 袁峰; 李湘凌; 陈永宁; 陈兴仁; 陈富荣; 贾十军,"0
source               期刊
source    吉林大学学报(地球科学版)
Name: 147, dtype: str",,"为了探讨和评价矿产资源利用过程对大气污染的可能贡献,评价了典型有色金属矿山城市——铜陵市的大气降尘中铜元素的污染状况及其来源。运用ICP-AES法分析测试了铜陵市不同功能区17个大气降尘样品中铜元素的含量,并采用富集因子法定性地判断了各采样点铜元素的来源。结果表明:铜陵市大气降尘中铜元素的平均质量分数为2 190×10-6,富集因子最高值为391.5;大气降尘中铜元素污染严重,形成了以铜开采和冶炼企业为中心的污染区域;铜矿石的开采和冶炼对大气降尘中的铜元素污染贡献较大,是主要的污染源。",False,否
“十五”期间南通市大气环境质量分析,贺秋华; 钱谊; 王国祥,"0
source        期刊
source    环境卫生工程
Name: 148, dtype: str",,"运用综合污染指数法对""十五""期间南通市大气环境质量现状进行评价,采用Spearman秩相关系数法对大气环境质量变化趋势进行了预测分析。结果表明:2001～2005年,南通市大气环境质量总体良好,呈现出先好后差的趋势,主要大气污染物是可吸入颗粒物(PM10)和自然降尘,两者总份额占73.38%。二氧化硫、二氧化氮、自然降尘、综合污染指数呈不显著上升变化趋势;可吸入颗粒物为不显著下降变化趋势。并剖析了南通市大气污染的主要原因,提出了改善大气污染的防治对策。",False,否
宁波地区1268例变应性鼻炎吸入性变应原调查分析,朱玲瑛; 康厚墉; 唐世雄,"0
source                期刊
source    中国中西医结合耳鼻咽喉科杂志
Name: 149, dtype: str",,"目的调查宁波地区引发变应性鼻炎的主要吸入性变应原种类。方法采用23种标准化变应原对宁波地区1268例变应性鼻炎患者进行皮肤点刺试验,筛选致敏变应原。调查对象中,少年组370例(6～18岁),成人组898例(18岁以上),分析两组间的变应原差异。结果变应原皮肤试验阳性者844例,总阳性率66.56%;其中少年组292例(78.92%),成人组552例(61.47%)。成人组变应原阳性率居前5位的是粉尘螨、屋尘螨、干草尘埃、胶乳、狗上皮,少年组为粉尘螨、屋尘螨、狗上皮、猫上皮、动物毛Ⅰ;少年组粉尘螨、屋尘螨阳性率高于成人组。结论尘螨是宁波地区最重要的吸入性变应原,尤以儿童患者为最。",False,否
黄石地区哮喘患者粉尘螨特异性IgE水平的检测,刘慧,"0
source        期刊
source    时珍国医国药
Name: 150, dtype: str",,,False,否
蔺草加工业尘肺发病及综合防治策略研究,马藻骅; 陈衡平; 肖国兵; 徐来荣; 毛国传; 王群利; 陆蓓蓓; 马磊,"0
source          期刊
source    中国工业医学杂志
Name: 151, dtype: str",,"目的探索我市近年来蔺草加工业粉尘浓度与尘肺发病的消长规律及影响因素,为进一步控制尘肺病提供决策参考。方法通过蔺草加工业现场职业卫生学调查,2002～2004年已诊断的尘肺病例发病状况分析,了解有关部门所采取的政策、执法、技术方面的干预措施,分析该行业尘源分布和尘肺发病特点及综合防治措施的效果。结果近年来在政府统一领导下,通过尘肺病综合防治工作,蔺草加工业的拔草、拣草、编织作业点环境粉尘浓度几何均数已从2001年的43.46mg/m3、28.78mg/m3和12.08mg/m3下降到2004年的11.87mg/m3、3.51mg/m3和5.69mg/m3;历年粉尘浓度均以拔草作业点最高。2002～2004年我市共进行蔺草作业工人体检22780例,累计确诊蔺草染土尘肺203例,其中Ⅰ期尘肺152例(74.9%),Ⅱ期尘肺46例(22.7%),Ⅲ期尘肺5例(2.5%),尘肺并发肺结核38例,并发率为18.7%。各年尘肺病检出率分别为2.06%、0.92%和0.35%,平均为0.90%,呈逐年下降趋势,差异有统计学意义(P<0.01)。历年尘肺检出率均以拔草工居首,病例数占全部尘肺的82.27",False,否
宁波市2002至2004年蔺草作业工人尘肺发病情况,陆蓓蓓; 马藻骅; 陈衡平; 李静茹; 毛国传; 肖国兵; 徐来荣; 王群利,"0
source             期刊
source    中华劳动卫生职业病杂志
Name: 152, dtype: str",,"目的分析宁波市2002至2004年蔺草作业工人尘肺发病情况,探讨蔺草作业工人的尘肺发病特征及规律。方法收集2002年1月1日至2004年12月31日宁波市蔺草作业工人体检资料,对蔺草作业工人尘肺检出率、平均发病年龄、工龄和工种等指标进行分析。结果累计体检22 780人次,检出新发尘肺203例,其中Ⅰ期152例,Ⅱ期46例,Ⅲ期5例,3年蔺草染土尘肺检出率分别为2.1%、0.9%和0.3%,逐年降低,差异有统计学意义(P<0.01);尘肺平均发病年龄37.64岁,平均接尘工龄6.07年,其中Ⅰ期新发病例平均发病工龄逐年延长;3年男性累计尘肺检出率1.3%,明显高于女性的(0.5%),差异有统计学意义(P<0.01);拔草、烘草工序尘肺检出率2.0%,高于其他工种,差异有统计学意义(P<0.01)。结论蔺草染土可引发尘肺,其特点为发病工龄短,男性尘肺检出率高于女性,拔草、烘草为主要危害工种。尘肺检出率有逐年下降、平均发病工龄逐年延长的趋势。",False,否
安庆铜矿深井通风系统优化及调控技术研究,张传舟; 卫明,"0
source      期刊
source    矿业快报
Name: 153, dtype: str",,"安庆铜矿矿井通风具有多中段、多生产区域等特点,存在主井冬季结冻、主斜坡道反风、井下漏风严重、破碎硐室粉尘污染、主扇能耗大、风质合格率低、有效风量率低等问题,通过系统优化及新技术应用,有效地解决了上述问题。",False,否
